exam_id,question_id,question_text,option_a,option_b,option_c,option_d,correct_option,timestamp,student_id,selected_option
ex_001,q_03,"In the context of ANOVA, what is each category within a factor called, such as each specific type of diet?",Variables,Metrics,Levels,Factors,c,2025-06-10 13:34:16,stu_047,a
ex_001,q_03,"In the context of ANOVA, what is each category within a factor called, such as each specific type of diet?",Variables,Metrics,Levels,Factors,c,2025-06-10 13:36:21,stu_048,
ex_001,q_03,"In the context of ANOVA, what is each category within a factor called, such as each specific type of diet?",Variables,Metrics,Levels,Factors,c,2025-06-10 13:35:24,stu_049,b
ex_001,q_03,"In the context of ANOVA, what is each category within a factor called, such as each specific type of diet?",Variables,Metrics,Levels,Factors,c,2025-06-10 13:34:46,stu_050,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:27:14,stu_001,b
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:25:49,stu_002,
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:28:56,stu_003,b
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:24:26,stu_004,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:26:29,stu_005,b
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:29:28,stu_006,b
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:28:29,stu_007,b
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:26:20,stu_008,c
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:26:16,stu_009,a
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:29:42,stu_010,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:29:26,stu_011,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:26:35,stu_012,a
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:28:23,stu_013,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:28:37,stu_014,c
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:29:39,stu_015,b
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:30:41,stu_016,b
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:27:47,stu_017,b
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:27:46,stu_018,
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:28:23,stu_019,b
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:27:22,stu_020,a
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:31:48,stu_021,
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:30:47,stu_022,c
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:31:26,stu_023,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:32:40,stu_024,c
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:30:45,stu_025,a
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:29:54,stu_026,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:33:09,stu_027,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:32:00,stu_028,a
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:29:47,stu_029,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:30:33,stu_030,c
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:30:53,stu_031,
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:29:17,stu_032,
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:32:23,stu_033,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:31:49,stu_034,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:34:20,stu_035,b
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:31:10,stu_036,c
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:32:11,stu_037,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:33:48,stu_038,a
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:34:57,stu_039,a
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:33:52,stu_040,c
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:32:37,stu_041,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:32:59,stu_042,c
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:34:41,stu_043,d
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:35:56,stu_044,b
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:34:51,stu_045,a
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:36:20,stu_046,a
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:33:15,stu_047,a
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:33:19,stu_048,b
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:33:10,stu_049,b
ex_001,q_04,What is the measurable variable in the diet and exercise example mentioned in the transcript?,Type of diet,Weight loss in kilograms,Type of exercise,Hours of exercise,b,2025-06-10 13:35:29,stu_050,b
